year T_MMCP2.6 T_MMCP4.5 T_MMCP6.0 T_MMCP-break T_MMCP8.5 T_MMCP-feedback 
11653 1.517 4.659 6.391 9.683 12.008 13.596 
11654 1.510 4.679 6.397 9.636 11.997 13.610 
11655 1.548 4.637 6.456 9.603 11.924 13.620 
11656 1.590 4.635 6.473 9.553 11.892 13.669 
11657 1.620 4.557 6.515 9.529 11.865 13.629 
11658 1.617 4.550 6.542 9.519 11.844 13.570 
11659 1.575 4.564 6.540 9.492 11.892 13.577 
11660 1.542 4.621 6.503 9.508 11.943 13.575 
11661 1.575 4.633 6.539 9.499 11.979 13.572 
11662 1.561 4.599 6.594 9.523 11.937 13.606 
11663 1.568 4.664 6.621 9.576 11.899 13.590 
11664 1.584 4.665 6.600 9.631 11.888 13.547 
11665 1.519 4.596 6.592 9.630 11.883 13.573 
11666 1.480 4.608 6.529 9.602 11.874 13.545 
11667 1.436 4.600 6.507 9.614 11.834 13.533 
11668 1.432 4.594 6.414 9.614 11.783 13.547 
11669 1.485 4.654 6.382 9.576 11.757 13.549 
11670 1.469 4.669 6.417 9.564 11.757 13.603 
11671 1.497 4.694 6.391 9.579 11.782 13.570 
11672 1.516 4.714 6.345 9.547 11.777 13.512 
11673 1.503 4.750 6.345 9.554 11.736 13.567 
11674 1.507 4.778 6.414 9.593 11.762 13.591 
11675 1.500 4.789 6.401 9.605 11.730 13.569 
11676 1.458 4.852 6.352 9.576 11.803 13.581 
11677 1.410 4.901 6.366 9.605 11.829 13.611 
11678 1.407 4.963 6.346 9.604 11.811 13.639 
11679 1.358 4.883 6.316 9.577 11.850 13.671 
11680 1.442 4.845 6.311 9.584 11.783 13.692 
11681 1.450 4.872 6.389 9.561 11.778 13.710 
11682 1.418 4.885 6.350 9.589 11.762 13.691 
11683 1.423 4.882 6.283 9.600 11.831 13.676 
11684 1.418 4.845 6.296 9.582 11.894 13.682 
11685 1.384 4.853 6.328 9.545 11.957 13.677 
11686 1.389 4.914 6.339 9.550 12.001 13.651 
11687 1.409 4.904 6.351 9.585 12.010 13.676 
11688 1.416 4.877 6.321 9.591 12.062 13.689 
11689 1.426 4.855 6.360 9.619 12.108 13.740 
11690 1.427 4.848 6.342 9.669 12.105 13.745 
11691 1.454 4.903 6.307 9.672 12.122 13.703 
11692 1.444 4.938 6.317 9.662 12.094 13.704 
11693 1.467 4.963 6.355 9.666 12.105 13.779 
11694 1.504 4.937 6.335 9.645 12.145 13.804 
11695 1.502 4.891 6.335 9.654 12.153 13.750 
11696 1.500 4.834 6.333 9.680 12.142 13.748 
11697 1.495 4.770 6.324 9.762 12.077 13.722 
11698 1.531 4.701 6.283 9.783 12.050 13.676 
11699 1.508 4.709 6.245 9.819 12.072 13.706 
11700 1.561 4.792 6.240 9.797 12.073 13.719 
11701 1.464 4.838 6.257 9.790 12.103 13.713 
11702 1.453 4.834 6.249 9.776 12.072 13.719 
11703 1.460 4.853 6.213 9.756 12.032 13.764 
11704 1.528 4.856 6.222 9.723 12.007 13.733 
11705 1.546 4.849 6.168 9.710 11.975 13.719 
11706 1.581 4.869 6.136 9.720 11.978 13.731 
11707 1.654 4.821 6.117 9.737 11.960 13.729 
11708 1.640 4.781 6.113 9.746 11.997 13.688 
11709 1.632 4.750 6.142 9.740 11.978 13.721 
11710 1.630 4.749 6.127 9.725 12.010 13.694 
11711 1.555 4.773 6.128 9.691 11.996 13.658 
11712 1.514 4.741 6.160 9.680 11.982 13.677 
11713 1.510 4.685 6.188 9.676 11.972 13.701 
11714 1.436 4.626 6.206 9.720 11.958 13.660 
11715 1.371 4.659 6.227 9.746 11.969 13.608 
11716 1.404 4.698 6.200 9.739 11.973 13.605 
11717 1.365 4.734 6.191 9.713 12.033 13.580 
11718 1.376 4.813 6.194 9.670 12.058 13.600 
11719 1.463 4.853 6.227 9.630 12.064 13.543 
11720 1.576 4.863 6.191 9.602 12.100 13.474 
11721 1.531 4.805 6.196 9.657 12.110 13.463 
11722 1.599 4.780 6.173 9.645 12.144 13.454 
11723 1.629 4.768 6.138 9.697 12.155 13.405 
11724 1.622 4.697 6.210 9.711 12.186 13.375 
11725 1.581 4.691 6.199 9.727 12.172 13.379 
11726 1.568 4.641 6.238 9.759 12.140 13.382 
11727 1.567 4.617 6.243 9.760 12.057 13.341 
11728 1.459 4.627 6.260 9.735 12.046 13.320 
11729 1.501 4.586 6.234 9.729 12.020 13.349 
11730 1.574 4.616 6.246 9.677 12.025 13.315 
11731 1.550 4.671 6.280 9.668 11.940 13.276 
11732 1.650 4.595 6.284 9.661 11.954 13.292 
11733 1.650 4.536 6.233 9.679 11.991 13.257 
11734 1.712 4.568 6.244 9.660 11.984 13.236 
11735 1.781 4.575 6.222 9.670 12.031 13.240 
11736 1.785 4.555 6.196 9.690 12.002 13.250 
11737 1.740 4.576 6.226 9.691 11.999 13.256 
11738 1.778 4.568 6.220 9.713 11.977 13.284 
11739 1.778 4.509 6.239 9.748 11.990 13.263 
11740 1.697 4.451 6.225 9.795 11.972 13.303 
11741 1.641 4.444 6.301 9.827 11.906 13.336 
11742 1.629 4.492 6.278 9.828 11.901 13.319 
11743 1.576 4.472 6.278 9.854 11.855 13.305 
11744 1.553 4.453 6.279 9.831 11.838 13.310 
11745 1.576 4.496 6.265 9.821 11.830 13.344 
11746 1.593 4.473 6.327 9.847 11.839 13.369 
11747 1.655 4.502 6.331 9.872 11.898 13.363 
11748 1.690 4.491 6.361 9.861 11.964 13.419 
11749 1.779 4.482 6.392 9.855 11.940 13.456 
11750 1.792 4.479 6.453 9.850 11.969 13.458 
11751 1.771 4.440 6.449 9.884 12.035 13.506 
11752 1.843 4.459 6.406 9.874 12.050 13.524 
11753 1.784 4.532 6.413 9.874 12.031 13.480 
11754 1.799 4.556 6.440 9.924 11.971 13.480 
11755 1.745 4.491 6.401 9.954 12.008 13.461 
11756 1.665 4.452 6.389 9.919 11.954 13.398 
11757 1.676 4.479 6.425 9.895 11.995 13.367 
11758 1.640 4.501 6.382 9.864 11.986 13.409 
11759 1.690 4.516 6.384 9.853 12.039 13.432 
11760 1.704 4.506 6.412 9.829 12.053 13.438 
11761 1.691 4.520 6.438 9.773 12.106 13.424 
11762 1.677 4.502 6.447 9.774 12.105 13.414 
11763 1.724 4.458 6.496 9.790 12.137 13.416 
11764 1.818 4.470 6.487 9.775 12.193 13.408 
11765 1.821 4.451 6.483 9.780 12.204 13.435 
11766 1.757 4.435 6.492 9.780 12.230 13.409 
11767 1.718 4.467 6.460 9.747 12.236 13.376 
11768 1.709 4.440 6.459 9.684 12.206 13.358 
11769 1.664 4.449 6.437 9.694 12.202 13.338 
11770 1.630 4.454 6.401 9.669 12.214 13.309 
11771 1.543 4.538 6.389 9.700 12.189 13.317 
11772 1.474 4.590 6.387 9.670 12.127 13.256 
11773 1.426 4.519 6.463 9.680 12.109 13.310 
11774 1.426 4.567 6.431 9.621 12.095 13.374 
11775 1.475 4.528 6.408 9.574 12.151 13.390 
11776 1.514 4.579 6.418 9.627 12.189 13.402 
11777 1.575 4.685 6.455 9.629 12.220 13.492 
11778 1.542 4.621 6.430 9.631 12.225 13.549 
11779 1.566 4.534 6.441 9.665 12.251 13.543 
11780 1.564 4.530 6.478 9.689 12.193 13.534 
11781 1.585 4.537 6.481 9.719 12.127 13.535 
11782 1.628 4.583 6.477 9.744 12.079 13.562 
11783 1.675 4.576 6.459 9.711 12.085 13.536 
11784 1.651 4.560 6.479 9.683 12.034 13.531 
11785 1.617 4.567 6.495 9.690 12.020 13.532 
11786 1.599 4.539 6.476 9.708 12.051 13.537 
11787 1.720 4.513 6.433 9.735 12.035 13.520 
11788 1.771 4.530 6.390 9.745 12.033 13.490 
11789 1.739 4.561 6.377 9.757 12.067 13.515 
11790 1.732 4.545 6.395 9.738 12.056 13.489 
11791 1.779 4.550 6.423 9.762 12.030 13.514 
11792 1.859 4.561 6.408 9.720 12.000 13.482 
11793 1.895 4.529 6.393 9.799 12.021 13.492 
11794 1.830 4.548 6.363 9.804 12.044 13.465 
11795 1.846 4.530 6.387 9.877 12.098 13.439 
11796 1.816 4.545 6.380 9.877 12.057 13.444 
11797 1.759 4.573 6.409 9.801 12.022 13.452 
11798 1.739 4.583 6.407 9.828 12.012 13.431 
11799 1.790 4.552 6.420 9.833 11.984 13.452 
11800 1.870 4.610 6.431 9.824 11.983 13.426 
11801 1.831 4.618 6.394 9.784 11.987 13.407 
11802 1.869 4.610 6.339 9.756 12.040 13.390 
11803 1.826 4.595 6.317 9.749 12.061 13.370 
11804 1.758 4.614 6.339 9.771 12.090 13.407 
11805 1.718 4.640 6.307 9.745 12.107 13.462 
11806 1.690 4.634 6.313 9.722 12.120 13.455 
11807 1.696 4.710 6.352 9.692 12.130 13.453 
11808 1.645 4.705 6.352 9.659 12.119 13.450 
11809 1.691 4.639 6.386 9.669 12.110 13.465 
11810 1.694 4.623 6.397 9.660 12.094 13.389 
11811 1.740 4.657 6.381 9.649 12.085 13.425 
11812 1.745 4.695 6.362 9.653 12.120 13.414 
11813 1.761 4.613 6.396 9.670 12.140 13.416 
11814 1.845 4.658 6.440 9.652 12.087 13.411 
11815 1.993 4.664 6.486 9.670 12.080 13.365 
11816 1.989 4.624 6.499 9.659 12.053 13.359 
11817 1.957 4.640 6.563 9.647 12.104 13.316 
11818 1.963 4.574 6.579 9.657 12.094 13.307 
11819 1.993 4.556 6.578 9.647 12.069 13.313 
11820 2.014 4.643 6.562 9.628 12.121 13.256 
11821 1.996 4.592 6.578 9.650 12.094 13.309 
11822 1.995 4.584 6.635 9.644 12.080 13.275 
11823 1.884 4.659 6.661 9.610 12.045 13.290 
11824 1.847 4.684 6.636 9.603 12.071 13.274 
11825 1.829 4.669 6.628 9.588 12.077 13.297 
11826 1.856 4.644 6.610 9.597 12.100 13.252 
11827 1.850 4.658 6.584 9.640 12.046 13.294 
11828 1.906 4.599 6.580 9.641 12.035 13.292 
11829 1.891 4.599 6.590 9.639 12.047 13.263 
11830 1.776 4.638 6.580 9.635 12.067 13.317 
11831 1.698 4.714 6.568 9.624 12.065 13.359 
11832 1.647 4.701 6.547 9.669 12.039 13.358 
11833 1.566 4.647 6.501 9.684 12.056 13.360 
11834 1.474 4.734 6.435 9.660 12.074 13.400 
11835 1.404 4.742 6.434 9.645 12.129 13.420 
11836 1.237 4.696 6.370 9.626 12.148 13.446 
11837 1.215 4.690 6.381 9.624 12.131 13.444 
11838 1.254 4.696 6.376 9.635 12.070 13.455 
11839 1.231 4.701 6.390 9.651 12.043 13.408 
11840 1.240 4.681 6.393 9.643 12.053 13.417 
11841 1.231 4.685 6.380 9.684 12.025 13.420 
11842 1.229 4.690 6.379 9.708 12.002 13.398 
11843 1.284 4.695 6.381 9.756 12.026 13.424 
11844 1.389 4.617 6.376 9.761 12.092 13.376 
11845 1.433 4.642 6.414 9.743 12.081 13.416 
11846 1.441 4.643 6.421 9.761 12.103 13.380 
11847 1.407 4.677 6.458 9.761 12.066 13.372 
11848 1.402 4.683 6.477 9.749 12.101 13.369 
11849 1.379 4.697 6.476 9.718 12.087 13.347 
11850 1.473 4.688 6.512 9.728 12.096 13.425 
11851 1.515 4.681 6.540 9.700 12.090 13.396 
11852 1.549 4.589 6.562 9.683 12.035 13.401 
11853 1.586 4.651 6.569 9.644 12.072 13.408 
11854 1.642 4.679 6.576 9.640 12.035 13.419 
11855 1.699 4.668 6.597 9.683 12.023 13.390 
11856 1.718 4.610 6.611 9.682 11.980 13.422 
11857 1.862 4.661 6.657 9.683 11.984 13.396 
11858 1.926 4.687 6.614 9.690 12.015 13.418 
11859 1.931 4.660 6.588 9.711 12.012 13.460 
11860 1.947 4.685 6.545 9.693 12.036 13.574 
11861 1.914 4.690 6.526 9.697 12.017 13.589 
11862 1.890 4.604 6.560 9.665 11.986 13.577 
11863 1.848 4.637 6.565 9.644 12.017 13.590 
11864 1.792 4.624 6.513 9.638 12.020 13.661 
11865 1.756 4.668 6.539 9.620 11.940 13.696 
11866 1.767 4.584 6.532 9.637 11.944 13.683 
11867 1.784 4.601 6.559 9.624 11.870 13.678 
11868 1.831 4.600 6.542 9.626 11.916 13.724 
11869 1.828 4.619 6.538 9.601 11.873 13.686 
11870 1.816 4.562 6.514 9.654 11.858 13.696 
11871 1.784 4.613 6.511 9.701 11.858 13.644 
11872 1.777 4.641 6.498 9.742 11.830 13.668 
11873 1.850 4.651 6.470 9.750 11.870 13.722 
11874 1.853 4.522 6.457 9.790 11.883 13.714 
11875 1.854 4.474 6.474 9.805 11.948 13.709 
11876 1.769 4.408 6.503 9.777 11.921 13.703 
11877 1.779 4.413 6.491 9.769 11.942 13.662 
11878 1.730 4.360 6.467 9.735 11.932 13.693 
11879 1.739 4.347 6.499 9.760 11.908 13.693 
11880 1.739 4.385 6.472 9.721 11.910 13.686 
11881 1.747 4.383 6.455 9.725 11.890 13.642 
11882 1.754 4.357 6.440 9.750 11.932 13.641 
11883 1.742 4.429 6.386 9.757 11.963 13.677 
11884 1.796 4.430 6.400 9.765 11.925 13.659 
11885 1.844 4.422 6.412 9.728 11.914 13.606 
11886 1.865 4.343 6.396 9.724 11.937 13.628 
11887 1.849 4.326 6.391 9.680 11.920 13.661 
11888 1.837 4.257 6.342 9.685 11.960 13.673 
11889 1.864 4.286 6.339 9.635 11.941 13.690 
11890 1.887 4.293 6.345 9.658 11.980 13.723 
11891 1.931 4.372 6.373 9.631 11.978 13.771 
11892 1.883 4.385 6.368 9.601 11.988 13.807 
11893 1.855 4.309 6.381 9.570 12.011 13.792 
11894 1.843 4.342 6.358 9.570 12.000 13.788 
11895 1.814 4.435 6.376 9.559 11.996 13.759 
11896 1.837 4.471 6.389 9.486 11.986 13.730 
11897 1.921 4.489 6.365 9.481 11.996 13.740 
11898 1.962 4.529 6.346 9.472 11.995 13.758 
11899 1.975 4.520 6.328 9.539 11.980 13.752 
