year T_MMCP2.6 T_MMCP4.5 T_MMCP6.0 T_MMCP-break T_MMCP8.5 T_MMCP-feedback 
 9922 1.365 2.016 2.566 3.555 4.179 4.564 
 9923 1.378 2.009 2.551 3.567 4.177 4.561 
 9924 1.351 2.066 2.504 3.563 4.156 4.578 
 9925 1.349 2.104 2.513 3.538 4.175 4.563 
 9926 1.353 2.144 2.497 3.517 4.189 4.560 
 9927 1.405 2.092 2.522 3.534 4.226 4.586 
 9928 1.369 2.055 2.549 3.546 4.205 4.601 
 9929 1.370 1.997 2.558 3.539 4.161 4.612 
 9930 1.330 2.017 2.583 3.571 4.130 4.583 
 9931 1.345 1.964 2.558 3.562 4.127 4.578 
 9932 1.343 1.929 2.582 3.558 4.118 4.571 
 9933 1.349 1.885 2.550 3.519 4.103 4.552 
 9934 1.313 1.954 2.539 3.475 4.127 4.540 
 9935 1.365 1.944 2.505 3.485 4.181 4.515 
 9936 1.399 1.921 2.473 3.527 4.211 4.535 
 9937 1.470 1.911 2.502 3.573 4.193 4.524 
 9938 1.497 1.937 2.495 3.572 4.196 4.522 
 9939 1.548 1.938 2.527 3.555 4.141 4.560 
 9940 1.546 1.903 2.510 3.544 4.136 4.563 
 9941 1.522 1.898 2.572 3.539 4.138 4.575 
 9942 1.436 1.903 2.594 3.524 4.187 4.532 
 9943 1.467 1.924 2.627 3.552 4.192 4.533 
 9944 1.429 1.958 2.590 3.546 4.165 4.585 
 9945 1.478 1.963 2.588 3.580 4.136 4.562 
 9946 1.430 1.910 2.548 3.548 4.141 4.569 
 9947 1.455 1.900 2.535 3.555 4.114 4.502 
 9948 1.420 1.913 2.503 3.519 4.104 4.526 
 9949 1.397 1.980 2.512 3.549 4.096 4.510 
 9950 1.409 1.982 2.532 3.564 4.127 4.552 
 9951 1.413 1.991 2.544 3.575 4.124 4.557 
 9952 1.460 1.969 2.519 3.547 4.106 4.610 
 9953 1.463 1.980 2.505 3.555 4.066 4.605 
 9954 1.495 2.003 2.502 3.585 4.105 4.587 
 9955 1.459 2.041 2.512 3.639 4.128 4.524 
 9956 1.420 2.004 2.512 3.619 4.158 4.521 
 9957 1.434 1.997 2.485 3.574 4.171 4.558 
 9958 1.447 1.975 2.500 3.504 4.181 4.594 
 9959 1.459 1.973 2.499 3.507 4.170 4.548 
 9960 1.438 1.921 2.541 3.559 4.157 4.497 
 9961 1.435 1.899 2.535 3.608 4.159 4.484 
 9962 1.447 1.957 2.573 3.631 4.158 4.557 
 9963 1.469 2.033 2.588 3.586 4.121 4.611 
 9964 1.452 2.085 2.559 3.535 4.137 4.648 
 9965 1.477 2.041 2.557 3.512 4.177 4.599 
 9966 1.442 1.970 2.527 3.554 4.223 4.575 
 9967 1.406 1.959 2.571 3.594 4.208 4.541 
 9968 1.384 1.952 2.593 3.588 4.201 4.569 
 9969 1.384 1.968 2.618 3.564 4.155 4.571 
 9970 1.406 1.980 2.580 3.559 4.130 4.606 
 9971 1.378 1.997 2.516 3.541 4.103 4.596 
 9972 1.380 2.051 2.489 3.528 4.116 4.604 
 9973 1.393 2.018 2.492 3.535 4.086 4.572 
 9974 1.418 1.998 2.473 3.553 4.063 4.578 
 9975 1.429 2.009 2.503 3.578 4.076 4.554 
 9976 1.410 2.046 2.519 3.543 4.086 4.542 
 9977 1.418 2.079 2.583 3.539 4.100 4.534 
 9978 1.381 2.083 2.598 3.536 4.172 4.552 
 9979 1.431 2.051 2.588 3.555 4.258 4.583 
 9980 1.448 2.045 2.590 3.549 4.313 4.595 
 9981 1.489 1.989 2.549 3.557 4.270 4.602 
 9982 1.425 2.006 2.567 3.553 4.216 4.619 
 9983 1.372 2.019 2.554 3.597 4.210 4.616 
 9984 1.361 2.042 2.548 3.569 4.204 4.590 
 9985 1.372 2.026 2.486 3.582 4.212 4.541 
 9986 1.377 1.960 2.438 3.610 4.182 4.496 
 9987 1.375 1.891 2.456 3.626 4.171 4.549 
 9988 1.374 1.898 2.513 3.636 4.138 4.573 
 9989 1.379 1.968 2.557 3.598 4.131 4.638 
 9990 1.356 2.008 2.595 3.611 4.158 4.607 
 9991 1.397 2.020 2.623 3.623 4.150 4.563 
 9992 1.396 2.031 2.605 3.612 4.147 4.551 
 9993 1.395 2.042 2.570 3.611 4.115 4.547 
 9994 1.401 2.074 2.576 3.580 4.148 4.584 
 9995 1.393 2.046 2.614 3.575 4.182 4.566 
 9996 1.427 2.063 2.632 3.513 4.173 4.561 
 9997 1.394 2.000 2.614 3.508 4.206 4.510 
 9998 1.407 2.025 2.605 3.540 4.192 4.484 
 9999 1.339 2.070 2.574 3.583 4.215 4.484 
10000 1.330 2.122 2.571 3.573 4.189 4.561 
10001 1.323 2.120 2.596 3.501 4.185 4.624 
10002 1.345 2.093 2.548 3.482 4.121 4.643 
10003 1.351 2.076 2.513 3.516 4.072 4.597 
10004 1.342 2.019 2.444 3.535 4.016 4.572 
10005 1.382 1.970 2.520 3.547 4.054 4.567 
10006 1.426 1.945 2.542 3.528 4.089 4.620 
10007 1.415 1.980 2.577 3.532 4.133 4.614 
10008 1.407 2.002 2.550 3.506 4.131 4.592 
10009 1.390 2.017 2.569 3.504 4.097 4.584 
10010 1.444 1.999 2.570 3.537 4.085 4.548 
10011 1.408 1.985 2.568 3.600 4.067 4.583 
10012 1.401 2.020 2.561 3.566 4.089 4.563 
10013 1.379 2.047 2.507 3.568 4.130 4.632 
10014 1.393 2.027 2.515 3.523 4.202 4.602 
10015 1.422 1.943 2.529 3.575 4.232 4.578 
10016 1.407 1.932 2.565 3.572 4.209 4.541 
10017 1.418 1.990 2.554 3.546 4.168 4.569 
10018 1.393 2.054 2.560 3.524 4.153 4.552 
10019 1.404 2.017 2.554 3.507 4.176 4.525 
10020 1.421 1.983 2.566 3.542 4.205 4.493 
10021 1.393 1.931 2.527 3.523 4.220 4.522 
10022 1.405 1.951 2.573 3.501 4.204 4.575 
10023 1.361 1.935 2.579 3.493 4.153 4.584 
10024 1.346 1.958 2.594 3.530 4.127 4.596 
10025 1.289 1.931 2.548 3.556 4.104 4.575 
10026 1.310 1.991 2.496 3.554 4.098 4.562 
10027 1.359 2.027 2.491 3.580 4.089 4.559 
10028 1.411 2.088 2.532 3.625 4.094 4.545 
10029 1.423 2.026 2.587 3.687 4.086 4.556 
10030 1.401 2.032 2.619 3.668 4.114 4.555 
10031 1.404 2.022 2.569 3.633 4.126 4.535 
10032 1.377 2.046 2.543 3.606 4.199 4.560 
10033 1.377 2.005 2.503 3.566 4.202 4.572 
10034 1.397 1.987 2.526 3.572 4.210 4.574 
10035 1.451 1.988 2.552 3.576 4.182 4.532 
10036 1.430 1.987 2.609 3.659 4.184 4.491 
10037 1.440 2.037 2.604 3.644 4.221 4.490 
10038 1.420 2.026 2.577 3.600 4.253 4.519 
10039 1.449 2.043 2.474 3.519 4.261 4.568 
10040 1.411 2.009 2.469 3.513 4.200 4.589 
10041 1.414 2.022 2.496 3.510 4.129 4.589 
10042 1.412 2.030 2.589 3.517 4.058 4.560 
10043 1.427 2.072 2.632 3.526 4.072 4.527 
10044 1.453 2.101 2.670 3.556 4.090 4.492 
10045 1.449 2.068 2.671 3.527 4.163 4.536 
10046 1.480 2.001 2.646 3.515 4.134 4.601 
10047 1.454 1.950 2.589 3.492 4.112 4.651 
10048 1.437 1.958 2.563 3.529 4.083 4.621 
10049 1.428 1.993 2.544 3.538 4.078 4.560 
10050 1.432 2.038 2.565 3.560 4.100 4.510 
10051 1.458 2.050 2.532 3.583 4.091 4.464 
10052 1.405 2.048 2.500 3.555 4.129 4.460 
10053 1.401 2.016 2.462 3.549 4.135 4.481 
10054 1.444 2.011 2.483 3.551 4.120 4.528 
10055 1.472 2.006 2.523 3.519 4.122 4.622 
10056 1.402 2.014 2.551 3.507 4.102 4.619 
10057 1.302 2.023 2.525 3.489 4.101 4.623 
10058 1.272 1.990 2.492 3.515 4.109 4.616 
10059 1.315 2.022 2.481 3.534 4.143 4.631 
10060 1.369 2.041 2.485 3.564 4.157 4.638 
10061 1.420 2.019 2.518 3.615 4.145 4.601 
10062 1.460 1.941 2.537 3.613 4.146 4.599 
10063 1.466 1.882 2.567 3.625 4.191 4.569 
10064 1.411 1.885 2.547 3.620 4.192 4.539 
10065 1.379 1.928 2.558 3.600 4.170 4.534 
10066 1.403 1.936 2.573 3.536 4.103 4.566 
10067 1.429 1.969 2.608 3.539 4.090 4.572 
10068 1.471 2.010 2.590 3.533 4.089 4.590 
10069 1.451 2.052 2.588 3.564 4.160 4.583 
10070 1.438 2.035 2.606 3.530 4.200 4.622 
10071 1.423 1.991 2.624 3.550 4.233 4.597 
10072 1.406 1.981 2.599 3.598 4.184 4.584 
10073 1.447 2.046 2.553 3.610 4.151 4.575 
10074 1.463 2.073 2.495 3.641 4.150 4.620 
10075 1.496 2.016 2.544 3.602 4.145 4.600 
10076 1.453 1.962 2.582 3.622 4.149 4.565 
10077 1.432 1.924 2.626 3.636 4.098 4.542 
10078 1.456 1.928 2.574 3.643 4.130 4.567 
10079 1.465 1.939 2.560 3.645 4.096 4.587 
10080 1.480 1.907 2.526 3.559 4.129 4.560 
10081 1.436 1.955 2.514 3.553 4.107 4.530 
10082 1.459 2.010 2.532 3.549 4.110 4.477 
10083 1.406 2.057 2.580 3.599 4.103 4.456 
10084 1.420 2.035 2.610 3.623 4.095 4.464 
10085 1.380 1.989 2.611 3.623 4.133 4.527 
10086 1.424 2.008 2.536 3.622 4.127 4.557 
10087 1.399 2.013 2.504 3.602 4.112 4.570 
10088 1.432 2.005 2.466 3.595 4.086 4.512 
10089 1.415 2.008 2.552 3.611 4.104 4.479 
10090 1.459 1.969 2.559 3.591 4.102 4.471 
10091 1.486 1.990 2.591 3.582 4.140 4.504 
10092 1.499 1.994 2.544 3.589 4.169 4.507 
10093 1.474 2.042 2.536 3.580 4.202 4.473 
10094 1.437 2.040 2.485 3.596 4.220 4.483 
10095 1.415 2.055 2.507 3.605 4.202 4.563 
10096 1.387 2.045 2.549 3.623 4.207 4.614 
10097 1.347 1.989 2.587 3.622 4.193 4.601 
10098 1.359 1.923 2.561 3.608 4.179 4.541 
10099 1.378 1.938 2.531 3.605 4.169 4.519 
10100 1.421 1.997 2.523 3.555 4.154 4.538 
10101 1.420 2.003 2.522 3.517 4.156 4.531 
10102 1.393 2.025 2.532 3.497 4.159 4.568 
10103 1.402 1.984 2.535 3.498 4.154 4.575 
10104 1.373 2.004 2.580 3.497 4.150 4.594 
10105 1.373 1.976 2.566 3.502 4.151 4.580 
10106 1.381 2.034 2.561 3.562 4.147 4.573 
10107 1.401 2.044 2.550 3.587 4.129 4.612 
10108 1.391 2.046 2.567 3.568 4.135 4.653 
10109 1.340 2.029 2.578 3.523 4.161 4.713 
10110 1.336 2.012 2.557 3.506 4.167 4.693 
10111 1.379 2.006 2.514 3.514 4.171 4.640 
10112 1.381 1.987 2.481 3.537 4.118 4.604 
10113 1.400 1.972 2.491 3.556 4.173 4.573 
10114 1.421 1.981 2.532 3.583 4.193 4.604 
10115 1.413 2.003 2.574 3.553 4.211 4.596 
10116 1.394 2.005 2.620 3.517 4.173 4.585 
10117 1.333 1.982 2.635 3.497 4.192 4.549 
10118 1.327 1.954 2.605 3.522 4.209 4.532 
10119 1.345 1.993 2.539 3.569 4.209 4.565 
10120 1.391 2.015 2.520 3.590 4.151 4.598 
10121 1.456 2.010 2.570 3.557 4.159 4.619 
10122 1.444 1.962 2.578 3.522 4.181 4.606 
10123 1.434 1.956 2.590 3.532 4.182 4.564 
10124 1.431 1.958 2.585 3.608 4.173 4.544 
10125 1.434 1.974 2.617 3.632 4.142 4.526 
10126 1.449 1.919 2.600 3.622 4.139 4.554 
10127 1.428 1.915 2.591 3.579 4.136 4.545 
10128 1.340 1.883 2.546 3.578 4.170 4.556 
10129 1.256 1.929 2.513 3.569 4.196 4.538 
10130 1.232 1.907 2.432 3.568 4.155 4.523 
10131 1.325 1.943 2.453 3.562 4.137 4.541 
10132 1.390 1.911 2.518 3.573 4.106 4.572 
10133 1.415 1.910 2.588 3.595 4.137 4.607 
10134 1.399 1.963 2.571 3.647 4.106 4.639 
10135 1.339 2.014 2.525 3.665 4.139 4.609 
10136 1.313 2.098 2.509 3.646 4.165 4.588 
10137 1.347 2.074 2.499 3.565 4.179 4.526 
10138 1.433 2.073 2.517 3.539 4.203 4.551 
10139 1.455 2.026 2.508 3.558 4.194 4.582 
10140 1.421 2.000 2.524 3.608 4.170 4.613 
10141 1.381 1.994 2.488 3.620 4.115 4.576 
10142 1.380 1.965 2.483 3.595 4.093 4.545 
10143 1.380 1.990 2.488 3.572 4.097 4.538 
10144 1.374 2.005 2.508 3.535 4.111 4.562 
10145 1.346 2.019 2.554 3.530 4.134 4.583 
10146 1.354 1.994 2.561 3.543 4.167 4.584 
10147 1.375 1.990 2.573 3.592 4.182 4.589 
10148 1.435 2.025 2.550 3.542 4.181 4.537 
10149 1.422 2.036 2.569 3.549 4.163 4.561 
10150 1.437 1.997 2.559 3.541 4.093 4.543 
10151 1.358 1.936 2.531 3.584 4.104 4.607 
10152 1.374 1.912 2.554 3.558 4.153 4.564 
10153 1.352 1.975 2.590 3.539 4.208 4.572 
10154 1.397 2.006 2.639 3.544 4.145 4.589 
10155 1.375 2.009 2.569 3.564 4.104 4.651 
10156 1.348 1.970 2.515 3.556 4.111 4.679 
10157 1.351 1.961 2.525 3.602 4.126 4.661 
10158 1.412 1.947 2.567 3.560 4.109 4.665 
10159 1.432 1.982 2.621 3.608 4.073 4.600 
10160 1.461 2.004 2.588 3.582 4.089 4.546 
10161 1.384 2.017 2.566 3.649 4.139 4.495 
10162 1.372 2.017 2.537 3.589 4.218 4.510 
10163 1.302 2.019 2.502 3.565 4.224 4.552 
10164 1.315 2.026 2.495 3.536 4.235 4.547 
10165 1.305 2.012 2.511 3.509 4.188 4.582 
10166 1.318 2.023 2.546 3.473 4.222 4.550 
10167 1.274 2.073 2.538 3.448 4.190 4.498 
10168 1.275 2.055 2.502 3.488 4.167 4.459 
10169 1.310 1.997 2.468 3.549 4.148 4.457 
10170 1.391 1.914 2.468 3.553 4.143 4.522 
10171 1.414 1.904 2.473 3.571 4.165 4.530 
10172 1.396 2.001 2.478 3.542 4.156 4.550 
10173 1.388 2.044 2.481 3.560 4.130 4.567 
10174 1.408 2.034 2.489 3.562 4.157 4.601 
10175 1.438 1.936 2.531 3.571 4.165 4.620 
10176 1.425 1.906 2.534 3.582 4.174 4.647 
10177 1.413 1.909 2.536 3.603 4.159 4.634 
10178 1.426 1.954 2.530 3.586 4.179 4.578 
10179 1.423 1.950 2.509 3.553 4.222 4.508 
10180 1.409 1.964 2.487 3.477 4.238 4.509 
10181 1.356 1.947 2.499 3.490 4.243 4.571 
10182 1.322 2.012 2.552 3.491 4.224 4.575 
10183 1.339 1.993 2.604 3.556 4.224 4.592 
10184 1.384 1.973 2.539 3.588 4.163 4.578 
10185 1.426 1.934 2.527 3.584 4.192 4.593 
10186 1.399 1.976 2.482 3.575 4.191 4.584 
10187 1.356 1.999 2.498 3.583 4.213 4.565 
10188 1.345 2.017 2.517 3.597 4.126 4.568 
10189 1.350 2.011 2.572 3.580 4.050 4.540 
10190 1.392 2.014 2.600 3.562 4.007 4.554 
10191 1.406 2.028 2.571 3.579 4.034 4.541 
10192 1.405 2.063 2.516 3.596 4.078 4.549 
10193 1.385 2.083 2.490 3.572 4.109 4.556 
10194 1.369 2.065 2.497 3.538 4.122 4.533 
10195 1.414 2.032 2.549 3.512 4.101 4.514 
10196 1.397 1.985 2.585 3.524 4.066 4.497 
10197 1.422 1.961 2.548 3.547 4.061 4.509 
10198 1.408 1.919 2.483 3.583 4.123 4.543 
10199 1.398 1.972 2.443 3.596 4.173 4.521 
10200 1.418 2.023 2.482 3.596 4.216 4.557 
10201 1.358 2.022 2.521 3.602 4.185 4.542 
10202 1.363 2.014 2.534 3.619 4.187 4.546 
10203 1.350 1.926 2.508 3.617 4.155 4.546 
10204 1.387 1.877 2.505 3.623 4.152 4.533 
10205 1.407 1.834 2.492 3.629 4.127 4.555 
10206 1.378 1.887 2.487 3.637 4.103 4.546 
10207 1.362 1.961 2.494 3.618 4.100 4.552 
10208 1.345 2.038 2.512 3.562 4.130 4.548 
10209 1.332 2.063 2.537 3.538 4.172 4.566 
10210 1.370 2.122 2.558 3.529 4.163 4.627 
10211 1.392 2.119 2.586 3.517 4.168 4.612 
10212 1.420 2.119 2.601 3.525 4.153 4.578 
10213 1.432 2.068 2.604 3.530 4.161 4.526 
10214 1.459 2.001 2.599 3.560 4.132 4.554 
10215 1.501 1.960 2.597 3.606 4.145 4.576 
10216 1.506 1.920 2.581 3.614 4.159 4.553 
10217 1.457 1.961 2.570 3.645 4.193 4.533 
10218 1.380 1.950 2.569 3.637 4.182 4.509 
10219 1.353 1.966 2.550 3.607 4.154 4.530 
10220 1.380 1.945 2.517 3.569 4.131 4.540 
10221 1.429 1.947 2.491 3.566 4.131 4.535 
10222 1.394 1.914 2.494 3.569 4.134 4.507 
10223 1.390 1.920 2.541 3.576 4.170 4.488 
10224 1.396 1.932 2.541 3.565 4.197 4.500 
10225 1.460 1.959 2.549 3.561 4.250 4.535 
10226 1.476 1.960 2.562 3.568 4.243 4.525 
10227 1.465 1.908 2.581 3.539 4.201 4.524 
10228 1.450 1.918 2.541 3.521 4.172 4.534 
10229 1.427 1.931 2.472 3.511 4.123 4.573 
10230 1.465 2.009 2.478 3.526 4.107 4.601 
10231 1.521 2.033 2.551 3.600 4.062 4.600 
10232 1.563 2.026 2.598 3.613 4.080 4.600 
10233 1.517 2.002 2.613 3.601 4.095 4.595 
10234 1.454 1.986 2.563 3.577 4.134 4.576 
10235 1.390 2.021 2.558 3.580 4.130 4.563 
10236 1.401 2.048 2.545 3.612 4.130 4.572 
10237 1.422 2.034 2.581 3.610 4.122 4.571 
10238 1.438 2.048 2.558 3.588 4.136 4.587 
10239 1.413 2.053 2.533 3.562 4.163 4.570 
10240 1.388 2.094 2.530 3.559 4.146 4.582 
10241 1.418 2.039 2.538 3.597 4.119 4.543 
10242 1.467 2.046 2.559 3.605 4.070 4.524 
10243 1.400 1.994 2.566 3.579 4.063 4.506 
10244 1.331 1.980 2.550 3.555 4.064 4.500 
10245 1.312 1.971 2.568 3.582 4.147 4.550 
10246 1.389 1.992 2.536 3.632 4.206 4.569 
10247 1.430 1.998 2.561 3.610 4.223 4.626 
10248 1.384 1.953 2.543 3.619 4.180 4.570 
10249 1.344 1.984 2.567 3.643 4.118 4.567 
10250 1.325 1.986 2.559 3.713 4.117 4.548 
10251 1.371 2.037 2.529 3.723 4.131 4.577 
10252 1.405 2.014 2.487 3.671 4.170 4.609 
10253 1.420 2.024 2.431 3.641 4.184 4.623 
10254 1.382 2.027 2.436 3.606 4.187 4.625 
10255 1.358 2.036 2.423 3.579 4.217 4.619 
10256 1.372 2.015 2.421 3.532 4.203 4.620 
10257 1.353 1.986 2.390 3.498 4.192 4.636 
10258 1.365 1.968 2.428 3.479 4.149 4.617 
10259 1.342 1.973 2.396 3.505 4.173 4.576 
10260 1.429 1.956 2.373 3.544 4.114 4.504 
10261 1.425 1.990 2.317 3.575 4.092 4.502 
10262 1.458 2.027 2.424 3.566 4.063 4.555 
10263 1.398 2.063 2.490 3.570 4.089 4.625 
10264 1.391 2.047 2.595 3.595 4.102 4.612 
10265 1.398 2.028 2.599 3.619 4.109 4.604 
10266 1.431 2.050 2.614 3.567 4.099 4.588 
10267 1.469 2.037 2.568 3.559 4.114 4.545 
10268 1.405 2.055 2.549 3.580 4.119 4.487 
10269 1.397 2.022 2.513 3.586 4.144 4.458 
10270 1.373 2.004 2.498 3.553 4.151 4.503 
10271 1.412 1.960 2.469 3.490 4.173 4.529 
10272 1.381 1.981 2.484 3.514 4.190 4.591 
10273 1.399 1.989 2.459 3.517 4.202 4.616 
10274 1.402 2.010 2.484 3.557 4.204 4.618 
10275 1.443 1.912 2.471 3.578 4.209 4.585 
10276 1.452 1.907 2.497 3.564 4.209 4.585 
10277 1.477 1.896 2.534 3.573 4.187 4.624 
10278 1.487 1.977 2.561 3.547 4.155 4.646 
10279 1.468 1.998 2.573 3.562 4.136 4.677 
10280 1.462 2.003 2.542 3.535 4.121 4.642 
10281 1.411 2.010 2.575 3.514 4.145 4.603 
10282 1.383 2.053 2.548 3.451 4.133 4.554 
10283 1.395 2.085 2.549 3.429 4.134 4.560 
10284 1.453 2.113 2.491 3.459 4.142 4.544 
10285 1.483 2.062 2.548 3.550 4.198 4.541 
10286 1.423 2.014 2.589 3.610 4.217 4.534 
10287 1.378 1.962 2.612 3.600 4.219 4.574 
10288 1.353 1.961 2.575 3.564 4.168 4.580 
10289 1.408 2.005 2.541 3.495 4.126 4.580 
10290 1.431 2.056 2.559 3.522 4.104 4.587 
10291 1.443 2.100 2.597 3.549 4.112 4.588 
10292 1.419 2.057 2.613 3.559 4.128 4.601 
10293 1.371 1.995 2.608 3.552 4.152 4.546 
10294 1.335 1.938 2.573 3.560 4.118 4.507 
10295 1.310 1.944 2.573 3.618 4.137 4.476 
10296 1.297 1.961 2.626 3.637 4.142 4.473 
10297 1.341 1.975 2.651 3.636 4.173 4.508 
10298 1.362 1.959 2.614 3.613 4.171 4.511 
10299 1.438 2.004 2.545 3.558 4.156 4.540 
10300 1.425 2.049 2.509 3.534 4.144 4.521 
10301 1.483 2.082 2.515 3.558 4.132 4.513 
10302 1.485 2.042 2.546 3.612 4.110 4.505 
10303 1.518 1.993 2.538 3.624 4.095 4.487 
10304 1.474 1.994 2.548 3.608 4.085 4.538 
10305 1.411 1.984 2.555 3.576 4.046 4.570 
10306 1.399 2.011 2.595 3.582 4.040 4.608 
10307 1.389 2.032 2.640 3.559 4.056 4.587 
10308 1.451 2.061 2.563 3.551 4.092 4.556 
10309 1.418 2.029 2.526 3.520 4.110 4.528 
10310 1.458 2.005 2.456 3.535 4.103 4.502 
10311 1.412 1.916 2.494 3.557 4.128 4.508 
10312 1.488 1.893 2.522 3.575 4.154 4.563 
10313 1.518 1.896 2.551 3.567 4.130 4.613 
10314 1.518 1.983 2.596 3.551 4.109 4.617 
10315 1.490 2.053 2.630 3.551 4.073 4.609 
10316 1.422 2.027 2.646 3.550 4.157 4.595 
10317 1.444 2.035 2.590 3.555 4.219 4.601 
10318 1.413 2.002 2.558 3.572 4.261 4.602 
10319 1.426 2.009 2.560 3.602 4.251 4.577 
10320 1.402 1.999 2.584 3.617 4.210 4.576 
10321 1.421 1.984 2.576 3.624 4.171 4.518 
10322 1.391 1.993 2.583 3.613 4.106 4.486 
10323 1.385 2.002 2.578 3.618 4.108 4.446 
10324 1.377 2.049 2.546 3.598 4.148 4.468 
10325 1.369 2.071 2.491 3.585 4.237 4.497 
10326 1.377 2.068 2.465 3.591 4.222 4.524 
10327 1.412 2.051 2.465 3.609 4.163 4.537 
10328 1.436 2.084 2.442 3.615 4.121 4.577 
10329 1.425 2.072 2.436 3.585 4.113 4.606 
10330 1.393 2.047 2.411 3.598 4.146 4.602 
10331 1.408 2.009 2.420 3.585 4.122 4.586 
10332 1.447 2.022 2.452 3.573 4.130 4.612 
10333 1.470 2.001 2.501 3.519 4.143 4.594 
10334 1.494 1.963 2.533 3.532 4.135 4.598 
10335 1.450 1.940 2.516 3.526 4.118 4.536 
10336 1.430 1.946 2.483 3.505 4.089 4.531 
10337 1.364 1.975 2.484 3.490 4.110 4.504 
10338 1.421 1.968 2.489 3.474 4.121 4.504 
10339 1.376 1.981 2.523 3.523 4.140 4.550 
10340 1.435 2.004 2.529 3.507 4.192 4.585 
10341 1.371 2.051 2.539 3.576 4.251 4.601 
10342 1.419 2.078 2.558 3.572 4.283 4.600 
10343 1.332 2.039 2.554 3.575 4.250 4.573 
10344 1.390 1.999 2.539 3.495 4.194 4.574 
10345 1.408 1.963 2.507 3.479 4.186 4.546 
10346 1.500 1.954 2.493 3.469 4.195 4.562 
10347 1.460 1.929 2.450 3.520 4.215 4.591 
10348 1.439 1.947 2.445 3.543 4.178 4.637 
10349 1.396 1.990 2.465 3.542 4.143 4.645 
10350 1.423 2.041 2.528 3.525 4.121 4.618 
10351 1.391 2.030 2.577 3.515 4.176 4.570 
10352 1.378 1.987 2.607 3.536 4.135 4.528 
10353 1.353 1.945 2.628 3.543 4.155 4.554 
10354 1.376 1.956 2.643 3.533 4.053 4.571 
10355 1.388 1.977 2.643 3.532 4.075 4.612 
10356 1.362 2.004 2.612 3.541 4.061 4.582 
10357 1.376 2.019 2.620 3.557 4.133 4.555 
10358 1.385 2.040 2.593 3.552 4.132 4.543 
10359 1.428 2.064 2.638 3.621 4.130 4.552 
10360 1.388 2.079 2.580 3.656 4.094 4.584 
10361 1.345 2.013 2.578 3.667 4.120 4.585 
10362 1.360 1.939 2.518 3.573 4.112 4.577 
10363 1.401 1.895 2.500 3.558 4.113 4.567 
10364 1.399 1.926 2.508 3.572 4.088 4.593 
10365 1.356 2.013 2.581 3.573 4.120 4.595 
10366 1.351 2.047 2.651 3.498 4.135 4.600 
10367 1.434 2.089 2.667 3.466 4.169 4.558 
10368 1.437 2.094 2.598 3.484 4.147 4.526 
10369 1.426 2.039 2.545 3.508 4.171 4.497 
10370 1.370 1.995 2.544 3.528 4.111 4.517 
10371 1.355 1.940 2.554 3.525 4.081 4.515 
10372 1.358 1.979 2.555 3.532 4.039 4.538 
10373 1.366 2.016 2.507 3.500 4.108 4.527 
10374 1.421 2.026 2.533 3.521 4.100 4.533 
10375 1.423 2.049 2.535 3.519 4.096 4.532 
10376 1.421 1.939 2.553 3.545 4.100 4.522 
10377 1.415 1.928 2.536 3.502 4.142 4.542 
10378 1.418 1.872 2.581 3.508 4.156 4.517 
10379 1.432 1.978 2.566 3.517 4.107 4.516 
10380 1.413 1.980 2.562 3.521 4.113 4.528 
10381 1.416 2.019 2.576 3.534 4.116 4.530 
10382 1.411 2.022 2.599 3.486 4.163 4.537 
10383 1.420 2.002 2.563 3.483 4.157 4.535 
10384 1.456 1.945 2.518 3.492 4.192 4.562 
10385 1.437 1.930 2.526 3.570 4.168 4.581 
10386 1.455 1.959 2.576 3.587 4.180 4.605 
10387 1.429 2.054 2.607 3.548 4.125 4.582 
10388 1.459 2.054 2.590 3.523 4.119 4.580 
10389 1.420 2.024 2.585 3.506 4.055 4.525 
10390 1.443 1.966 2.545 3.517 4.099 4.563 
10391 1.434 1.988 2.529 3.464 4.099 4.595 
10392 1.478 2.038 2.547 3.459 4.171 4.635 
10393 1.467 2.063 2.559 3.479 4.165 4.659 
10394 1.434 2.066 2.576 3.510 4.173 4.648 
10395 1.382 2.023 2.509 3.520 4.157 4.639 
10396 1.356 1.966 2.514 3.527 4.132 4.617 
10397 1.356 1.912 2.508 3.562 4.151 4.604 
10398 1.400 1.914 2.563 3.575 4.155 4.637 
10399 1.385 1.982 2.527 3.559 4.183 4.597 
10400 1.417 2.016 2.517 3.519 4.166 4.595 
10401 1.367 2.078 2.482 3.514 4.136 4.571 
10402 1.321 2.096 2.502 3.545 4.126 4.540 
10403 1.249 2.084 2.532 3.631 4.117 4.487 
10404 1.270 2.055 2.575 3.690 4.127 4.448 
10405 1.352 2.006 2.575 3.672 4.103 4.519 
10406 1.451 1.989 2.554 3.627 4.094 4.549 
10407 1.444 1.962 2.533 3.611 4.105 4.585 
10408 1.406 1.978 2.541 3.623 4.115 4.566 
10409 1.346 1.972 2.566 3.583 4.122 4.540 
10410 1.369 1.933 2.591 3.559 4.138 4.533 
10411 1.357 1.925 2.589 3.529 4.193 4.537 
10412 1.392 1.939 2.582 3.564 4.194 4.557 
10413 1.317 1.970 2.561 3.570 4.200 4.549 
10414 1.346 1.977 2.570 3.609 4.149 4.536 
10415 1.359 1.956 2.582 3.597 4.120 4.528 
10416 1.429 1.948 2.545 3.590 4.064 4.567 
